subject_id,stimulus,condition,index,content,total_reading_time,word_len,freq_zipf,dep_dist,depth,integration_cost,dep_label,pos_tag,lemma,sentence_id,token_id_sent
P02,delayed-zero.text.4,zero,449,promising,133,9,5.185031920432769,3,2,1.5,conj,VERB,promise,3,11
P02,delayed-zero.text.4,zero,450,to,0,2,7.355601686871925,1,4,0.3,aux,PART,to,3,12
P02,delayed-zero.text.4,zero,451,stay,111,4,5.7123550220857044,2,3,1.0,xcomp,VERB,stay,3,13
P02,delayed-zero.text.4,zero,452,in,223,2,6.990046118048168,1,4,0.8,prep,ADP,in,3,14
P02,delayed-zero.text.4,zero,453,touch.,0,5,5.1694686978269395,1,5,0.5,pobj,NOUN,touch,3,15
P02,delayed-zero.text.4,zero,454,As,0,2,6.345769610954118,12,1,1.9000000000000004,punct,PUNCT,.,3,16
P02,delayed-zero.text.4,zero,455,they,240,4,6.613095166038459,1,2,1.0,nsubj,PRON,they,4,1
P02,delayed-zero.text.4,zero,456,parted,109,6,5.417488300705328,4,1,2.0,advcl,VERB,part,4,2
P02,delayed-zero.text.4,zero,457,"ways,",262,4,6.153732569172379,1,2,1.0,dobj,NOUN,way,4,3
P02,delayed-zero.text.4,zero,458,Rachel,222,6,4.15,2,1,0.2,punct,PUNCT,",",4,4
P02,delayed-zero.text.4,zero,459,felt,0,4,5.797433746145375,0,0,0.0,ROOT,VERB,feel,4,6
P02,delayed-zero.text.4,zero,460,a,284,1,7.3099551280128585,1,2,0.3,det,DET,a,4,7
P02,delayed-zero.text.4,zero,461,sense,226,5,5.119915410257991,2,1,2.0,dobj,NOUN,sense,4,8
P02,delayed-zero.text.4,zero,462,of,0,2,7.063605036452092,1,2,0.8,prep,ADP,of,4,9
P02,delayed-zero.text.4,zero,463,excitement,270,10,4.090258052931317,1,3,0.5,pobj,NOUN,excitement,4,10
P02,delayed-zero.text.4,zero,464,and,200,3,7.126710513400982,1,4,0.5,cc,CCONJ,and,4,11
P02,delayed-zero.text.4,zero,465,possibility.,156,11,4.307282047033346,2,4,1.0,conj,NOUN,possibility,4,12
P02,delayed-zero.text.4,zero,466,She,175,3,6.572044028989929,7,1,0.9000000000000001,punct,PUNCT,.,4,13
P02,delayed-zero.text.4,zero,467,had,129,3,6.789680109103924,0,0,0.0,ROOT,VERB,have,5,1
P02,delayed-zero.text.4,zero,468,no,0,2,6.7760870730181075,1,2,0.3,det,DET,no,5,2
P02,delayed-zero.text.4,zero,469,idea,0,4,5.555142835240048,2,1,2.0,dobj,NOUN,idea,5,3
P02,delayed-zero.text.4,zero,470,what,290,4,6.993103217236282,3,3,3.0,dobj,PRON,what,5,4
P02,delayed-zero.text.4,zero,471,the,106,3,7.469073206544746,1,4,0.3,det,DET,the,5,5
P02,delayed-zero.text.4,zero,472,future,193,6,5.014898386946205,1,3,1.0,nsubj,NOUN,future,5,6
P02,delayed-zero.text.4,zero,473,"held,",232,4,5.64021302564462,4,2,2.0,relcl,VERB,hold,5,7
P02,delayed-zero.text.4,zero,474,but,230,3,6.645173608800489,7,1,0.9000000000000001,punct,PUNCT,",",5,8
P02,delayed-zero.text.4,zero,475,she,0,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,5,10
P02,delayed-zero.text.4,zero,476,knew,200,4,6.757485611771434,10,1,5.5,conj,VERB,know,5,11
P02,delayed-zero.text.4,zero,477,that,182,4,7.14956733263194,7,3,3.7,mark,SCONJ,that,5,12
P02,delayed-zero.text.4,zero,478,this,0,4,6.9019337688086235,1,5,0.3,det,DET,this,5,13
P02,delayed-zero.text.4,zero,479,chance,182,6,5.382449319798916,1,4,0.5,compound,NOUN,chance,5,14
P02,delayed-zero.text.4,zero,480,encounter,505,9,3.745855195173729,4,3,4.0,nsubj,VERB,encounter,5,15
P02,delayed-zero.text.4,zero,481,with,0,4,6.703147736191453,1,4,0.8,prep,ADP,with,5,16
P02,delayed-zero.text.4,zero,482,Max,196,3,4.851135995011574,1,5,0.5,pobj,PROPN,Max,5,17
P02,delayed-zero.text.4,zero,483,had,124,3,6.789680109103924,1,3,0.3,aux,AUX,have,5,18
P02,delayed-zero.text.4,zero,484,changed,222,7,5.380844126464665,8,2,4.3,ccomp,VERB,change,5,19
P02,delayed-zero.text.4,zero,485,her,0,3,6.452678661106354,1,4,0.5,poss,PRON,her,5,20
P02,delayed-zero.text.4,zero,486,life,617,4,5.901267560474818,2,3,2.0,dobj,NOUN,life,5,21
P02,delayed-zero.text.4,zero,487,forever.,0,7,4.9484129657786005,3,3,1.7999999999999998,advmod,ADV,forever,5,22
P02,blackout-pos.difficulty,pos,0,How,0,3,6.485184613433453,1,2,0.6,advmod,SCONJ,how,0,0
P02,blackout-pos.difficulty,pos,1,difficult,0,9,4.779307827583586,1,1,0.5,acomp,ADJ,difficult,0,1
P02,blackout-pos.difficulty,pos,2,was,0,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,0,2
P02,blackout-pos.difficulty,pos,3,this,0,4,6.9019337688086235,1,2,0.3,det,DET,this,0,3
P02,blackout-pos.difficulty,pos,4,text,0,4,3.7193312869837265,2,1,2.0,nsubj,NOUN,text,0,4
P02,blackout-pos.difficulty,pos,5,for,0,3,6.838540569153386,3,2,1.5,mark,SCONJ,for,0,5
P02,blackout-pos.difficulty,pos,6,you,0,3,7.621769343182391,2,2,2.0,nsubj,PRON,you,0,6
P02,blackout-pos.difficulty,pos,7,to,0,2,7.355601686871925,1,2,0.3,aux,PART,to,0,7
P02,blackout-pos.difficulty,pos,8,read,0,4,5.382413313126266,6,1,3.1,advcl,VERB,read,0,8
P02,blackout-pos.difficulty,pos,9,and,160,3,7.126710513400982,1,2,0.5,cc,CCONJ,and,0,9
P02,blackout-pos.difficulty,pos,10,understand?,304,10,5.683452310738281,2,2,1.0,conj,VERB,understand,0,10
P02,blackout-pos.difficulty,pos,11,4,165,0,5.78,9,1,1.3,punct,PUNCT,?,0,11
P02,blackout-pos.difficulty,pos,12,–,0,0,,1,2,0.1,punct,PUNCT,–,1,1
P02,blackout-pos.difficulty,pos,13,very,0,4,6.093859261503438,1,2,0.6,advmod,ADV,very,1,2
P02,blackout-pos.difficulty,pos,14,difficult,0,9,4.779307827583586,9,1,5.8,amod,ADJ,difficult,1,3
P02,blackout-pos.difficulty,pos,15,3,0,0,5.91,8,1,4.3,nummod,NUM,3,1,4
P02,blackout-pos.difficulty,pos,16,–,0,0,,1,2,0.1,punct,PUNCT,–,1,5
P02,blackout-pos.difficulty,pos,17,rather,521,6,5.057742155828753,1,4,0.6,advmod,ADV,rather,1,6
P02,blackout-pos.difficulty,pos,18,difficult,295,9,4.779307827583586,1,3,0.6,amod,ADJ,difficult,1,7
P02,blackout-pos.difficulty,pos,19,2,0,0,6.0,4,2,2.0,appos,NUM,2,1,8
P02,blackout-pos.difficulty,pos,20,–,0,0,,1,3,0.1,punct,PUNCT,–,1,9
P02,blackout-pos.difficulty,pos,21,rather,0,6,5.057742155828753,1,4,0.6,advmod,ADV,rather,1,10
P02,blackout-pos.difficulty,pos,22,easy,0,4,5.42440789939746,3,3,1.7999999999999998,amod,ADJ,easy,1,11
P02,blackout-pos.difficulty,pos,23,1,0,0,6.0,0,0,0.0,ROOT,NUM,1,1,12
P02,blackout-pos.difficulty,pos,24,–,0,0,,1,1,0.1,punct,PUNCT,–,1,13
P02,blackout-pos.difficulty,pos,25,very,0,4,6.093859261503438,1,2,0.6,advmod,ADV,very,1,14
P02,blackout-pos.difficulty,pos,26,easy,0,4,5.42440789939746,3,1,1.7999999999999998,amod,ADJ,easy,1,15
P02,delayed-zero.text.3,zero,300,But,228,3,6.645173608800489,3,1,1.5,cc,CCONJ,but,0,0
P02,delayed-zero.text.3,zero,301,then,127,4,6.17304925458245,2,1,1.2,advmod,ADV,then,0,1
P02,delayed-zero.text.3,zero,302,Max,0,3,4.851135995011574,1,1,1.0,nsubj,PROPN,Max,0,2
P02,delayed-zero.text.3,zero,303,grinned,0,7,3.432969290874406,0,0,0.0,ROOT,VERB,grin,0,3
P02,delayed-zero.text.3,zero,304,mischievously.,669,13,2.18,1,1,0.6,advmod,ADV,mischievously,0,4
P02,delayed-zero.text.3,zero,305,"""You",0,3,7.621769343182391,2,1,0.2,punct,PUNCT,"""",1,0
P02,delayed-zero.text.3,zero,306,know,208,4,6.757485611771434,0,0,0.0,ROOT,VERB,know,1,2
P02,delayed-zero.text.3,zero,307,what?,175,4,6.993103217236282,1,1,0.5,ccomp,PRON,what,1,3
P02,delayed-zero.text.3,zero,308,I,0,1,7.6017467520701825,2,1,0.2,punct,PUNCT,?,1,4
P02,delayed-zero.text.3,zero,309,have,355,4,6.789680109103924,0,0,0.0,ROOT,VERB,have,2,1
P02,delayed-zero.text.3,zero,310,an,0,2,6.270478525477336,1,2,0.3,det,DET,an,2,2
P02,delayed-zero.text.3,zero,311,idea.,139,4,5.555142835240048,2,1,2.0,dobj,NOUN,idea,2,3
P02,delayed-zero.text.3,zero,312,Why,0,3,6.351943107619938,3,1,0.30000000000000004,punct,PUNCT,.,2,4
P02,delayed-zero.text.3,zero,313,don't,385,4,6.787856330946344,3,1,0.8999999999999999,aux,AUX,do,3,1
P02,delayed-zero.text.3,zero,314,we,0,2,6.954816363956238,1,1,1.0,nsubj,PRON,we,3,3
P02,delayed-zero.text.3,zero,315,make,0,4,6.142311236003898,0,0,0.0,ROOT,VERB,make,3,4
P02,delayed-zero.text.3,zero,316,the,341,3,7.469073206544746,1,2,0.3,det,DET,the,3,5
P02,delayed-zero.text.3,zero,317,most,176,4,5.545010061405061,2,1,2.0,dobj,ADJ,most,3,6
P02,delayed-zero.text.3,zero,318,of,0,2,7.063605036452092,1,2,0.8,prep,ADP,of,3,7
P02,delayed-zero.text.3,zero,319,this,0,4,6.9019337688086235,1,4,0.3,det,DET,this,3,8
P02,delayed-zero.text.3,zero,320,"situation?""",231,9,4.916401303603875,2,3,1.0,pobj,NOUN,situation,3,9
P02,delayed-zero.text.3,zero,321,Rachel,0,6,4.15,7,1,0.9000000000000001,punct,PUNCT,"""",3,11
P02,delayed-zero.text.3,zero,322,raised,527,6,4.741939077729199,0,0,0.0,ROOT,VERB,raise,4,1
P02,delayed-zero.text.3,zero,323,an,0,2,6.270478525477336,1,2,0.3,det,DET,an,4,2
P02,delayed-zero.text.3,zero,324,eyebrow.,199,7,3.143014800254095,2,1,2.0,dobj,NOUN,eyebrow,4,3
P02,delayed-zero.text.3,zero,325,"""What",0,4,6.993103217236282,4,1,0.4,punct,PUNCT,"""",5,0
P02,delayed-zero.text.3,zero,326,did,294,3,6.787856330946344,2,1,0.6,aux,AUX,do,5,2
P02,delayed-zero.text.3,zero,327,you,0,3,7.621769343182391,1,1,1.0,nsubj,PRON,you,5,3
P02,delayed-zero.text.3,zero,328,have,0,4,6.789680109103924,0,0,0.0,ROOT,VERB,have,5,4
P02,delayed-zero.text.3,zero,329,in,203,2,6.990046118048168,1,1,0.8,prep,ADP,in,5,5
P02,delayed-zero.text.3,zero,330,"mind?""",0,4,5.685392371625693,1,2,0.5,pobj,NOUN,mind,5,6
P02,delayed-zero.text.3,zero,331,"""We",0,2,6.954816363956238,10,1,1.5,punct,PUNCT,"""",6,0
P02,delayed-zero.text.3,zero,332,can,185,3,6.719948309126272,1,2,0.3,aux,AUX,can,6,2
P02,delayed-zero.text.3,zero,333,write,119,5,5.103119253545714,7,1,3.7,ccomp,VERB,write,6,3
P02,delayed-zero.text.3,zero,334,a,198,1,7.3099551280128585,1,3,0.3,det,DET,a,6,4
P02,delayed-zero.text.3,zero,335,story,276,5,5.343959729007141,2,2,2.0,dobj,NOUN,story,6,5
P02,delayed-zero.text.3,zero,336,"together,""",0,8,5.583640780943042,3,2,1.7999999999999998,advmod,ADV,together,6,6
P02,delayed-zero.text.3,zero,337,Max,197,3,4.851135995011574,2,1,0.2,punct,PUNCT,"""",6,8
P02,delayed-zero.text.3,zero,338,"said,",0,4,6.214785585123866,0,0,0.0,ROOT,VERB,say,6,10
P02,delayed-zero.text.3,zero,339,his,150,3,6.327313969806467,1,1,0.1,punct,PUNCT,",",6,11
P02,delayed-zero.text.3,zero,340,eyes,240,4,5.0483641052798855,3,1,3.0,dobj,NOUN,eye,6,13
P02,delayed-zero.text.3,zero,341,sparkling,107,9,3.2227164711475833,1,2,0.5,acl,VERB,sparkle,6,14
P02,delayed-zero.text.3,zero,342,with,0,4,6.703147736191453,1,3,0.8,prep,ADP,with,6,15
P02,delayed-zero.text.3,zero,343,excitement.,186,10,4.090258052931317,1,4,0.5,pobj,NOUN,excitement,6,16
P02,delayed-zero.text.3,zero,344,"""We",151,2,6.954816363956238,3,1,0.30000000000000004,punct,PUNCT,"""",7,0
P02,delayed-zero.text.3,zero,345,can,120,3,6.719948309126272,1,1,0.3,aux,AUX,can,7,2
P02,delayed-zero.text.3,zero,346,take,150,4,6.276700715304874,0,0,0.0,ROOT,VERB,take,7,3
P02,delayed-zero.text.3,zero,347,turns,380,5,5.48638796834179,1,1,1.0,dobj,NOUN,turn,7,4
P02,delayed-zero.text.3,zero,348,adding,274,6,4.519302849235428,2,1,1.0,advcl,VERB,add,7,5
P02,delayed-zero.text.3,zero,349,to,0,2,7.355601686871925,1,2,0.8,prep,ADP,to,7,6
P02,delayed-zero.text.3,zero,350,"it,",0,2,7.276377005067547,1,3,0.5,pobj,PRON,it,7,7
P02,delayed-zero.text.3,zero,351,and,377,3,7.126710513400982,5,1,0.5,punct,PUNCT,",",7,8
P02,delayed-zero.text.3,zero,352,see,472,3,6.407684867368763,7,1,3.7,conj,VERB,see,7,10
P02,delayed-zero.text.3,zero,353,where,203,5,6.262503296857943,2,3,1.2,advmod,SCONJ,where,7,11
P02,delayed-zero.text.3,zero,354,it,328,2,7.276377005067547,1,3,1.0,nsubj,PRON,it,7,12
P02,delayed-zero.text.3,zero,355,takes,0,5,6.276700715304874,3,2,1.5,ccomp,VERB,take,7,13
P02,delayed-zero.text.3,zero,356,"us.""",0,2,6.954816363956238,1,3,1.0,dobj,PRON,we,7,14
P02,delayed-zero.text.3,zero,357,Rachel,370,6,4.15,13,1,2.1,punct,PUNCT,"""",7,16
P02,delayed-zero.text.3,zero,358,hesitated,245,9,3.737987326333431,0,0,0.0,ROOT,VERB,hesitate,8,1
P02,delayed-zero.text.3,zero,359,for,270,3,6.838540569153386,1,1,0.8,prep,ADP,for,8,2
P02,delayed-zero.text.3,zero,360,a,0,1,7.3099551280128585,1,3,0.3,det,DET,a,8,3
P02,delayed-zero.text.3,zero,361,"moment,",197,6,5.271934493817765,2,2,1.0,pobj,NOUN,moment,8,4
P02,delayed-zero.text.3,zero,362,but,294,3,6.645173608800489,4,1,0.4,punct,PUNCT,",",8,5
P02,delayed-zero.text.3,zero,363,something,255,9,6.1761375813299395,5,2,5.0,nsubj,PRON,something,8,7
P02,delayed-zero.text.3,zero,364,about,227,5,6.560084852586414,1,3,0.8,prep,ADP,about,8,8
P02,delayed-zero.text.3,zero,365,Max's,182,4,4.851135995011574,2,5,1.0,poss,PROPN,Max,8,9
P02,delayed-zero.text.3,zero,366,enthusiasm,351,10,3.6522463410033232,3,4,1.5,pobj,NOUN,enthusiasm,8,11
P02,delayed-zero.text.3,zero,367,was,105,3,6.7594230602184195,11,1,6.1,conj,AUX,be,8,12
P02,delayed-zero.text.3,zero,368,infectious.,206,10,3.103803720955957,1,2,0.5,acomp,ADJ,infectious,8,13
P02,delayed-zero.text.3,zero,369,"""Okay,",513,4,6.302389379142763,4,2,0.4,punct,PUNCT,"""",9,0
P02,delayed-zero.text.3,zero,370,why,0,3,6.351943107619938,2,2,0.2,punct,PUNCT,",",9,2
P02,delayed-zero.text.3,zero,371,"not?""",294,3,6.734396540337466,4,1,2.0,neg,PART,not,9,4
P02,delayed-zero.text.3,zero,372,she,0,3,6.572044028989929,2,1,0.2,punct,PUNCT,"""",9,6
P02,delayed-zero.text.3,zero,373,"said,",445,4,6.214785585123866,0,0,0.0,ROOT,VERB,say,9,8
P02,delayed-zero.text.3,zero,374,a,0,1,7.3099551280128585,1,1,0.1,punct,PUNCT,",",9,9
P02,delayed-zero.text.3,zero,375,smile,314,5,4.763427993562937,3,1,1.5,npadvmod,NOUN,smile,9,11
P02,delayed-zero.text.3,zero,376,spreading,282,9,4.495405563146193,1,2,0.5,acl,VERB,spread,9,12
P02,delayed-zero.text.3,zero,377,across,290,6,4.97377419397058,1,3,0.8,prep,ADP,across,9,13
P02,delayed-zero.text.3,zero,378,her,121,3,6.452678661106354,1,5,0.5,poss,PRON,her,9,14
P02,delayed-zero.text.3,zero,379,face.,100,4,5.461138216074931,2,4,1.0,pobj,NOUN,face,9,15
P02,goldfish-neg.text.1,neg,115,One,167,3,6.48745513929058,1,2,0.5,nummod,NUM,one,0,0
P02,goldfish-neg.text.1,neg,116,"evening,",255,7,5.0816712872909235,10,1,5.5,npadvmod,NOUN,evening,0,1
P02,goldfish-neg.text.1,neg,117,as,218,2,6.345769610954118,9,1,1.3,punct,PUNCT,",",0,2
P02,goldfish-neg.text.1,neg,118,she,198,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,0,4
P02,goldfish-neg.text.1,neg,119,sat,136,3,5.4932488700574185,6,1,3.1,advcl,VERB,sit,0,5
P02,goldfish-neg.text.1,neg,120,by,275,2,6.127257098825985,1,2,0.8,prep,ADP,by,0,6
P02,goldfish-neg.text.1,neg,121,the,182,3,7.469073206544746,1,4,0.3,det,DET,the,0,7
P02,goldfish-neg.text.1,neg,122,"tank,",316,4,4.408409578468429,2,3,1.0,pobj,NOUN,tank,0,8
P02,goldfish-neg.text.1,neg,123,Finley,241,6,3.06,2,1,0.2,punct,PUNCT,",",0,9
P02,goldfish-neg.text.1,neg,124,swam,323,4,3.3820170425748683,0,0,0.0,ROOT,VERB,swam,0,11
P02,goldfish-neg.text.1,neg,125,up,0,2,6.564666064252089,1,1,0.5,prt,ADP,up,0,12
P02,goldfish-neg.text.1,neg,126,to,254,2,7.355601686871925,2,1,1.6,prep,ADP,to,0,13
P02,goldfish-neg.text.1,neg,127,the,0,3,7.469073206544746,1,3,0.3,det,DET,the,0,14
P02,goldfish-neg.text.1,neg,128,glass,137,5,4.783260232872949,2,2,1.0,pobj,NOUN,glass,0,15
P02,goldfish-neg.text.1,neg,129,and,279,3,7.126710513400982,5,1,2.5,cc,CCONJ,and,0,16
P02,goldfish-neg.text.1,neg,130,looked,294,6,6.289426173081608,6,1,3.1,conj,VERB,look,0,17
P02,goldfish-neg.text.1,neg,131,at,144,2,6.507464560676047,1,2,0.8,prep,ADP,at,0,18
P02,goldfish-neg.text.1,neg,132,her,0,3,6.572044028989929,1,3,0.5,pobj,PRON,she,0,19
P02,goldfish-neg.text.1,neg,133,with,0,4,6.703147736191453,3,2,2.4000000000000004,prep,ADP,with,0,20
P02,goldfish-neg.text.1,neg,134,his,405,3,6.327313969806467,4,4,2.0,poss,PRON,his,0,21
P02,goldfish-neg.text.1,neg,135,"big,",251,3,5.834306233242975,3,4,1.7999999999999998,amod,ADJ,big,0,22
P02,goldfish-neg.text.1,neg,136,round,455,5,4.823017523446049,2,4,0.2,punct,PUNCT,",",0,23
P02,goldfish-neg.text.1,neg,137,eyes.,0,4,5.0483641052798855,5,3,2.5,pobj,NOUN,eye,0,25
P02,goldfish-neg.text.1,neg,138,It,203,2,7.276377005067547,15,1,2.5,punct,PUNCT,.,0,26
P02,goldfish-neg.text.1,neg,139,was,251,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,1,1
P02,goldfish-neg.text.1,neg,140,as,0,2,6.345769610954118,4,2,2.0,mark,SCONJ,as,1,2
P02,goldfish-neg.text.1,neg,141,if,0,2,6.549171303929439,3,2,1.5,mark,SCONJ,if,1,3
P02,goldfish-neg.text.1,neg,142,he,147,2,6.882934163885178,2,2,2.0,nsubj,PRON,he,1,4
P02,goldfish-neg.text.1,neg,143,was,201,3,6.7594230602184195,1,2,0.3,aux,AUX,be,1,5
P02,goldfish-neg.text.1,neg,144,trying,204,6,5.678290701718043,5,1,2.5,advcl,VERB,try,1,6
P02,goldfish-neg.text.1,neg,145,to,0,2,7.355601686871925,1,3,0.3,aux,PART,to,1,7
P02,goldfish-neg.text.1,neg,146,tell,0,4,6.236660680316971,2,2,1.0,xcomp,VERB,tell,1,8
P02,goldfish-neg.text.1,neg,147,her,412,3,6.572044028989929,1,3,0.5,dative,PRON,she,1,9
P02,goldfish-neg.text.1,neg,148,something.,275,9,6.1761375813299395,2,3,2.0,dobj,PRON,something,1,10
P02,goldfish-neg.text.1,neg,149,Lily,402,4,4.429106008332696,10,1,1.5,punct,PUNCT,.,1,11
P02,goldfish-neg.text.1,neg,150,felt,207,4,5.797433746145375,0,0,0.0,ROOT,VERB,feel,2,1
P02,goldfish-neg.text.1,neg,151,a,0,1,7.3099551280128585,2,2,0.6,det,DET,a,2,2
P02,goldfish-neg.text.1,neg,152,lump,413,4,3.550228353055094,1,2,0.5,compound,NOUN,lump,2,3
P02,goldfish-neg.text.1,neg,153,form,442,4,4.630936119064192,3,1,3.0,dobj,NOUN,form,2,4
P02,goldfish-neg.text.1,neg,154,in,0,2,6.990046118048168,4,1,3.2,prep,ADP,in,2,5
P02,goldfish-neg.text.1,neg,155,her,496,3,6.452678661106354,1,3,0.5,poss,PRON,her,2,6
P02,goldfish-neg.text.1,neg,156,throat,352,6,4.556543708483514,2,2,1.0,pobj,NOUN,throat,2,7
P02,goldfish-neg.text.1,neg,157,as,303,2,6.345769610954118,2,2,1.0,mark,SCONJ,as,2,8
P02,goldfish-neg.text.1,neg,158,she,289,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,2,9
P02,goldfish-neg.text.1,neg,159,reached,314,7,4.755264891412247,9,1,4.9,advcl,VERB,reach,2,10
P02,goldfish-neg.text.1,neg,160,out,309,3,6.587184330308805,1,2,0.5,prt,ADP,out,2,11
P02,goldfish-neg.text.1,neg,161,her,0,3,6.452678661106354,1,3,0.5,poss,PRON,her,2,12
P02,goldfish-neg.text.1,neg,162,hand,738,4,5.446614823664267,3,2,3.0,dobj,NOUN,hand,2,13
P02,goldfish-neg.text.1,neg,163,to,0,2,7.355601686871925,1,3,0.3,aux,PART,to,2,14
P02,goldfish-neg.text.1,neg,164,touch,243,5,5.1694686978269395,5,2,2.5,advcl,VERB,touch,2,15
P02,goldfish-neg.text.1,neg,165,the,0,3,7.469073206544746,1,4,0.3,det,DET,the,2,16
P02,goldfish-neg.text.1,neg,166,glass.,184,5,4.783260232872949,2,3,2.0,dobj,NOUN,glass,2,17
P02,goldfish-neg.text.1,neg,167,To,0,2,7.355601686871925,17,1,2.9000000000000004,punct,PUNCT,.,2,18
P02,goldfish-neg.text.1,neg,168,her,349,3,6.452678661106354,1,3,0.5,poss,PRON,her,3,1
P02,goldfish-neg.text.1,neg,169,"surprise,",614,8,4.948901760970213,2,2,1.0,pobj,NOUN,surprise,3,2
P02,goldfish-neg.text.1,neg,170,Finley,185,6,3.06,2,1,0.2,punct,PUNCT,",",3,3
P02,goldfish-neg.text.1,neg,171,swam,293,4,3.3820170425748683,0,0,0.0,ROOT,VERB,swam,3,5
P02,goldfish-neg.text.1,neg,172,up,0,2,6.564666064252089,1,1,0.5,prt,ADP,up,3,6
P02,goldfish-neg.text.1,neg,173,to,283,2,7.355601686871925,2,1,1.6,prep,ADP,to,3,7
P02,goldfish-neg.text.1,neg,174,her,0,3,6.452678661106354,1,3,0.5,poss,PRON,her,3,8
P02,goldfish-neg.text.1,neg,175,hand,223,4,5.446614823664267,2,2,1.0,pobj,NOUN,hand,3,9
P02,goldfish-neg.text.1,neg,176,and,125,3,7.126710513400982,5,1,2.5,cc,CCONJ,and,3,10
P02,goldfish-neg.text.1,neg,177,nudged,250,6,3.0492180226701815,6,1,3.1,conj,VERB,nudge,3,11
P02,goldfish-neg.text.1,neg,178,it,0,2,7.276377005067547,1,2,1.0,dobj,PRON,it,3,12
P02,goldfish-neg.text.1,neg,179,gently,547,6,3.9542425094393248,2,2,1.2,advmod,ADV,gently,3,13
P02,goldfish-neg.text.1,neg,180,with,0,4,6.703147736191453,3,2,2.4000000000000004,prep,ADP,with,3,14
P02,goldfish-neg.text.1,neg,181,his,260,3,6.327313969806467,1,4,0.5,poss,PRON,his,3,15
P02,goldfish-neg.text.1,neg,182,nose.,0,4,4.843544211945635,2,3,1.0,pobj,NOUN,nose,3,16
P02,goldfish-neg.text.1,neg,183,It,0,2,7.276377005067547,12,1,1.9000000000000004,punct,PUNCT,.,3,17
P02,goldfish-neg.text.1,neg,184,was,619,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,4,1
P02,goldfish-neg.text.1,neg,185,as,121,2,6.345769610954118,4,2,2.0,mark,SCONJ,as,4,2
P02,goldfish-neg.text.1,neg,186,if,0,2,6.549171303929439,3,2,1.5,mark,SCONJ,if,4,3
P02,goldfish-neg.text.1,neg,187,he,0,2,6.882934163885178,2,2,2.0,nsubj,PRON,he,4,4
P02,goldfish-neg.text.1,neg,188,was,205,3,6.7594230602184195,1,2,0.3,aux,AUX,be,4,5
P02,goldfish-neg.text.1,neg,189,trying,268,6,5.678290701718043,5,1,2.5,advcl,VERB,try,4,6
P02,goldfish-neg.text.1,neg,190,to,222,2,7.355601686871925,1,3,0.3,aux,PART,to,4,7
P02,goldfish-neg.text.1,neg,191,lead,273,4,4.920384242178358,2,2,1.0,xcomp,VERB,lead,4,8
P02,goldfish-neg.text.1,neg,192,her,456,3,6.572044028989929,1,3,1.0,dobj,PRON,she,4,9
P02,goldfish-neg.text.1,neg,193,to,0,2,7.355601686871925,2,3,1.6,prep,ADP,to,4,10
P02,goldfish-neg.text.1,neg,194,something.,684,9,6.1761375813299395,1,4,0.5,pobj,PRON,something,4,11
P02,goldfish-neg.text.1,neg,195,Lily,0,4,4.429106008332696,11,1,1.7000000000000002,punct,PUNCT,.,4,12
P02,goldfish-neg.text.1,neg,196,looked,380,6,6.289426173081608,0,0,0.0,ROOT,VERB,look,5,1
P02,goldfish-neg.text.1,neg,197,around,237,6,5.867308354895176,1,1,0.8,prep,ADP,around,5,2
P02,goldfish-neg.text.1,neg,198,the,0,3,7.469073206544746,1,3,0.3,det,DET,the,5,3
P02,goldfish-neg.text.1,neg,199,"room,",299,4,5.642968760855551,2,2,1.0,pobj,NOUN,room,5,4
P02,goldfish-neg.text.1,neg,200,but,137,3,6.645173608800489,4,1,0.4,punct,PUNCT,",",5,5
P02,goldfish-neg.text.1,neg,201,there,190,5,6.638301521297118,1,2,0.5,expl,PRON,there,5,7
P02,goldfish-neg.text.1,neg,202,was,245,3,6.7594230602184195,7,1,3.7,conj,VERB,be,5,8
P02,goldfish-neg.text.1,neg,203,nothing,183,7,5.931259494185134,1,2,0.5,attr,PRON,nothing,5,9
P02,goldfish-neg.text.1,neg,204,out,0,3,6.587184330308805,1,3,0.8,prep,ADP,out,5,10
P02,goldfish-neg.text.1,neg,205,of,265,2,7.063605036452092,1,4,0.8,prep,ADP,of,5,11
P02,goldfish-neg.text.1,neg,206,the,0,3,7.469073206544746,1,6,0.3,det,DET,the,5,12
P02,goldfish-neg.text.1,neg,207,ordinary.,505,8,4.280578370368076,2,5,1.0,pobj,ADJ,ordinary,5,13
P02,goldfish-neg.text.1,neg,208,She,195,3,6.572044028989929,6,2,0.7000000000000001,punct,PUNCT,.,5,14
P02,goldfish-neg.text.1,neg,209,looked,152,6,6.289426173081608,0,0,0.0,ROOT,VERB,look,6,1
P02,goldfish-neg.text.1,neg,210,back,0,4,6.303014523283947,1,1,0.6,advmod,ADV,back,6,2
P02,goldfish-neg.text.1,neg,211,at,304,2,6.507464560676047,2,1,1.6,prep,ADP,at,6,3
P02,goldfish-neg.text.1,neg,212,"Finley,",450,6,3.06,1,2,0.5,pobj,PROPN,Finley,6,4
